Index_ID,Text_Chunk
288,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
3/11
3. Select a method for performing adjustments.
Adjust Mesh
remesh
Takes the projection points into account and uses snap and split capabilities to connect the weld
to the links.
quad transition
Creates perfectly shaped quad elements around the projection points. By default, the quad size"
289,"is determined by the average mesh size. Alternatively, you can specify a specific quad size in the
Quad Size field.
For point quad transition, the automatic snapping and feature detection option, Allow Snapping,
is activated. This prevents the creation of elements that are too small and ensures that the
geometry is not modified too much.
Free edges and features with an angle greater than 25° are always taken into account. If smaller"
290,"feature angles should be considered, decrease the value in the Feature Angle field under the
Behavior heading. Feature angles smaller than 5° will not be considered at all.
By default, snapping is allowed by a distance of one third of the quad pattern element size. In the
case of a predefined quad pattern element size of 10.0, the outer nodes can snap to features in a
distance of 3.3. The algorithm also tries to snap all three nodes of a quad pattern or none."
291,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
4/11
The top, left image illustrates the initial model situation. The remaining images illustrate connectors that have
been realized with quad transition using different quad pattern sizes: average, coarse, small. The regular quad
pattern size is highlighted and the red lines illustrate which nodes have been snapped to a relevant feature or free"
292,"edge.
The image below is the same example as above, except the model is realized as a quad transition
with an adequate quad pattern size."
293,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
5/11
In Figure 2, points were created at the same exact position, though there is a notable difference.
In both images, the connectors have been created along a line, but in the left image the split to
points option was enabled.
Therefore, in the left image, the quad transition pattern is aligned to the mesh; in the right"
294,"image, the quad transition pattern is oriented along the point connector line. All elements
around the point connector line belong to the regular pattern. The number of element pairs
created along the point connector line between the point positions depends on the average or
selected mesh size, which can range from one to many. The quad elements are distributed
equidistant along the line.
In curved regions the inner and outer lengths of the element edges differ.
Figure 2.
Adjust Realizations"
295,"Figure 2.
Adjust Realizations
find nearest nodes
Only searches for the nearest nodes within the given tolerance, making it possible to connect t-
joints and similar areas. This option is very useful in situations where the connectors are not
positioned perfectly. The realizations are allowed to be non-normal."
296,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
6/11
Find nearest node does not perform projections.
Figure 3.
project and find nodes
Requires a valid normal projection onto the link entities in a first step. In a second step, the
nodes closest to the projection points will be used for the connection. If a normal projection is
not possible, the realization fails as indicated in the image below."
297,"Figure 4.
An angle of less than five degrees is considered normal. Activating the Nonnormal checkbox
under the Behavior heading omits the requirement for a normal projection and permits links to
only be found in the connector tolerance. The result is exactly the same as it is for the find
nearest nodes option."
298,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
7/11
Figure 5.
ensure projection
The minimum condition for the realization is a possible projection. The realization will be
performed in the direction from one projection point to the next. If the projection point is
coincident with a shell node they will be equivalenced.
Figure 6."
299,"Figure 6.
Note:  Ensure projection can lead to incompletely defined connections from a solver
perspective unless the connector positions are not aligned to the mesh. The advantage of this
projection method is the exact determination of the projection points.
Enabling the Nonnormal checkbox allows the realization to be performed from one projection point to
the next."
300,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
8/11
Figure 7."
301,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
9/11
4. If you selected quad transition in step 3, define imprint options.
imprint
When creating mesh-dependent realizations with quad transitions, the quad transition meshes can
overlap and disturb each other if more than one set of connectors is created too close to each other."
302,"Imprint reconcile such transitions with each other and modifies the underlying mesh to match the
results. This creates a final result that is seamless and properly meshed.
The option Resolve Conflicts is activated by default, enabling smaller imprint conflicts to be
automatically resolved when connectors are realized. Overlapping elements are released, and a normal
remesh of that area is performed as long as the overlapping area is smaller than half the regular quad
transition element size.
Figure 8."
303,"transition element size.
Figure 8.
skip imprint
Prevents the last step of quad transition from being performed. The component ^conn_imprint is
created instead, which contains the element pattern. These elements can be modified and manually
imprinted later using the Connector Imprint panel.
Skip imprint allows you to realize such mesh-dependent realizations in very complex areas of the model
where the automatic imprint fails because of issues such as conflicting points."
304,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
10/11
Figure 9.
After Imprint
During realization, if the mesh is altered to realize the connector, this option allows you to select
between ""Remesh"" and ""Rebuild"" meshing algorithms.
Located under the Behavior heading."
305,"3/27/23, 11:40 PM
Point Realization Methods
https://2022.help.altair.com/2022/hwdesktop/hwx/topics/pre_processing/connectors/point_realization_methods_unity_t.htm
11/11
5. If available, define a diameter value.
This field is used for realizations based on hexa elements such as ACM, where the size of the realized element
(hexa, and so on) is created based on the diameter value, or for certain realization types where the diameter is
used by a post script."
306,"used by a post script.
The size of the hexa face is calculated from the diameter value 
 .
When you have weld nuggets from hexa patterns (more than one hexa), the diameter will be measured from
two opposite nodes.
Figure 10. Hexa
Figure 11. Weld Nugget
diameter
Specify a single diameter value.
diameter mapping
file
Obtain diameter values that you assigned to a range of flange
thicknesses in the Diameter Table.
Along with flange thickness ranges, you can also specify the main flange"
307,"thicknesses to consider when assigning diameter values.
α = √d2 ⋅π
4"
308,"3/28/23, 12:05 AM
Reload Representations
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/representation_reload_t.htm
1/1
2022.2
Reload Representations
Restore part representations to their original state.
In the Part Browser, right-click on parts or part assemblies and select Representation  > (and then) Reload from the
context menu.
Representations are reloaded from the repository."
309,"3/28/23, 12:07 AM
Renumber Entities
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/renumber_t.htm#renumber_t
1/9
2022.2
Renumber Entities
Use the Renumber tool to review and organize the IDs of model entities.
Organizing entity IDs can facilitate easier post-processing and model management. This tool can renumber entities
into a different range, offset the IDs of selected entities by a specified amount, and/or renumber entities in a
particular order."
310,"particular order.
1. From the Assembly ribbon, click the Renumber tool.
Figure 1.
2. Choose either the Renumber or the Offset method from the drop-down on the guide bar.
3. Select the entities to be renumbered.
Use the Ordered checkbox to select nodes or elements in the explicit order they are to be renumbered.
Use the Alt shortcut key to quickly make selections by path.
By default, IDs are shown on selected entities for review. This may be turned off in the options menu ("
311,") for large selections or when ID labels are otherwise undesirable.
4. Input the new starting ID and/or offset as appropriate.
By default, entities will be renumbered to the next available ID if the starting ID is already in use. The
Overwrite existing IDs option will force renumbering into the specified range and automatically renumber any
conflicting entities above the highest ID used in the model.
5. On the guide bar, click one of the following:
 - Apply and stay in the tool
 - Apply and close the tool"
312,"- Apply and close the tool
 - Exit the tool without applying
Use the Maintain selection option to perform iterative renumbering actions on the same selection.
After renumbering, the new IDs are displayed on the renumbered entities for review until another selection is made.
Spatial Renumbering
Renumber elements and nodes based on spatial sorting."
313,"3/28/23, 12:07 AM
Renumber Entities
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/renumber_t.htm#renumber_t
2/9
1. From the Assembly ribbon, click the arrow next to the Renumber tool, then select Spatial Renumber.
2. Select a sorting schema from the drop-down on the guide bar.
3. Select a list of nodes or elements to renumber."
314,"3/28/23, 12:07 AM
Renumber Entities
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/renumber_t.htm#renumber_t
3/9
4. Use the microdialog to define relevant options."
315,"3/28/23, 12:07 AM
Renumber Entities
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/renumber_t.htm#renumber_t
4/9
Option
Description
Spatial
a. Click 
 and select a system.
The global system may be used.
b. Define the ordered list of axes to consider to sort the selection
(primary/secondary/tertiary axes).
Arrows will show the starting location and directions for renumbering.
c. Define the start ID.
d. Define a tolerance and ID increment for each axis."
316,"The ID schema is continuous across directions.
Rectangular
grid
Using this method, you can renumber a rectangular regular array of elements or quads in
two perpendicular directions in a user-defined coordinate system (Cartesian or cylindrical).
The steps are the same as the spatial method, but in this case a local coordinate system must
be used to match the primary numbering directions and the mesh is expected to be a
rectangular pattern of quads. You must define 3 different increments."
317,"Figure 2. Before Element Renumber
Figure 3. After Element Renumber: X increment by 1, Y increment by 100
Adjacent
Using the adjacent method, renumbering is based on element/node connectivity directions
instead of system directions.
This method works only with quadrilateral elements (without any triangular elements) and"
318,"3/28/23, 12:07 AM
Renumber Entities
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/renumber_t.htm#renumber_t
5/9
s 
et od o
s o
y 
t  quad
ate a  e e
e ts (
t out a y t a gu a  e e
e ts) a d
should have a mapped (regular) pattern.
a. Enter the Start ID.
b. Click Options on the guide bar.
c. Select a starting node or element.
d. Select an element/node for the primary, secondary, and tertiary directions and define their
ID increments."
319,"ID increments.
These should be connected to the starting element.
5. On the guide bar, click one of the following:
 - Apply and stay in the tool
 - Apply and close the tool
 - Exit the tool without applying
How the Tolerance Setting Affects the Renumber Result
The tolerance is used to group the nodes/elements in the correct order for renumbering.
For example, if you have a simple structured mesh with nodes distanced 5 mm on the local X direction and 2 mm on"
320,"the local Y you want to renumber the nodes so that it starts with 101 for the starting ID. Then increment in local X
direction by 1, for example 101, 101+1, 101+2, and in local Y direction by 10, for example 101, 101+10, 101+20.
Figure 4.
If you use the correct tolerance of 1 mm (which is <5 mm and < 2 mm nodal distances) here is the result:"
321,"3/28/23, 12:07 AM
Renumber Entities
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/renumber_t.htm#renumber_t
6/9
Figure 5.
In a real scenario you rarely get meshes like the example above, so the distances between nodes are variable like the
image below. You want to renumber it with the same objective and tolerances (1mm)."
322,"3/28/23, 12:07 AM
Renumber Entities
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/renumber_t.htm#renumber_t
7/9
Figure 6.
The result is:"
323,"3/28/23, 12:07 AM
Renumber Entities
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/renumber_t.htm#renumber_t
8/9
Figure 7.
As you can see in the image above, the renumbering is not done properly. This is because the smallest nodal
distance is 0.5 mm which is smaller than 1 mm tolerance. If you reduce the tolerance to 0.1 mm you will get the
correct result."
324,"3/28/23, 12:07 AM
Renumber Entities
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/renumber_t.htm#renumber_t
9/9
Figure 8.
See Also
ID-Management"
325,"3/28/23, 12:06 AM
Representation Load Settings
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/representation_load_settings_r.htm
1/1
2022.2
Representation Load Settings
Settings to configure the representation entity management behavior.
Open the Representation Load Settings dialog by right-clicking in the Part Browser and selecting Representations  >
(and then) Settings  > (and then) Load Settings."
326,"(and then) Settings  > (and then) Load Settings.
The representation entity management settings work independent of the import binary and import deck entity
management settings.
The following options are available for components, properties, and materials.
Offset ID.
Merges incoming attributes with conflicting IDs into the session, and offsets
their IDs.
Keep Existing
Attributes.
Maintains existing in-session entity attributes and incoming conflicting entity
IDs.
Keep Incoming
Attributes (default)."
327,"IDs.
Keep Incoming
Attributes (default).
Maps incoming entity attributes to the in-session entities.
When Offset ID is selected for components, both incoming and existing geometry and FE residing in the component
with conflicting IDs are kept. When Keeping Existing Attributes or Keep Incoming Attributes are selected for
components, incoming geometry and FE that resides in the component with conflicting IDs are kept."
328,"3/28/23, 12:02 AM
Save Assemblies as HyperMesh Binary Files
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/assembly_save_as_hypermesh_binary_file_t.htm
1/2
2022.2
Save Assemblies as HyperMesh Binary Files
The part assembly can be saved as a self-contained binary file, which will include the part
assembly based hierarchy and attributes such as components, properties, and materials."
329,"You can perform all necessary tasks such as geometry updates and meshing in the distributed HyperMesh binary
file. The completed file can then be imported into the master HyperMesh session by importing a model.
You can also update by saving representations from a standalone part assembly to the library, and loading updated
representations in the second session.
1. In the Part Browser, right-click on a part assembly and select Save As from the context menu."
330,"2. In the Save As dialog, save the binary in the representations directory for the current binary file.
In Figure 1, the LeftRail_A_000433_Safety part assembly in the Frame_Assembly_000495 part assembly is being saved
as an HyperMesh binary file.
Tip:  Alternatively, you can select multiple Parts in different assemblies and select Save As from context menu.
Figure 1.
Because the saved part assembly is self-contained, all HyperMesh entities shown in the Part Browser are saved to"
331,"the binary file. Opening the saved binary file in a new HyperMesh session results in the Part Browser view shown in
Figure 2."
332,"3/28/23, 12:02 AM
Save Assemblies as HyperMesh Binary Files
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/assembly_save_as_hypermesh_binary_file_t.htm
2/2
Figure 2."
333,"3/28/23, 12:06 AM
Save Part Assemblies
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/parts_saving_part_assemblies_t.htm
1/1
2022.2
Save Part Assemblies
Part Assemblies can also be saved to the Library. This saves all parts as one Part Assembly representation rather
than individual Part representations. This enables mesh connectivity between parts to be retained upon unloading
and loading of the Part Assembly."
334,"and loading of the Part Assembly.
1. In the Part Browser, right-click on part assemblies and select Representations  > (and then) Save from the
context menu.
The Save Representation dialog displays.
2. Change the Parts selection in the bottom left to Part Assemblies.
Figure 1.
3. Edit the Major Revision and Study Revision columns to reflect the intended revisions.
4. Select the Representation type."
335,"4. Select the Representation type.
5. To overwrite representations that already exist in the repository, select the Overwrite available checkbox.
6. To only save parts locally, deselect the Save to Library checkbox.
7. Click OK."
336,"3/28/23, 12:06 AM
Save Parts
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/parst_saving_parts_t.htm
1/1
2022.2
Save Parts
Parts and part assemblies without a UID cannot be saved to the Library. Considering this, the
UID field in the Save Representation dialog is user editable.
1. In the Part Browser, right-click on part assemblies or parts and select Representations  > (and then) Save from
the context menu."
337,"the context menu.
A checkmark in the Available column indicates that the representation already exists in the repository. A
checkmark in the Library column indicates that a revision is already available in the Part Library.
The Save Representation dialog opens.
2. Edit the Major Revision and Study Revision columns to reflect the intended revisions.
3. To overwrite representations that already exist in the repository, select the Overwrite available checkbox."
338,"Note:  Original CAD representations will not be overwritten because the original file location is stored as a
link on the part. Enabling Overwrite available saves an HyperMesh binary file of the modified CAD
representation in the repository.
4. To only save parts locally, disable the Save to Library checkbox.
5. Click OK.
Unavailable parts are saved, and available parts are overwritten and saved if Overwrite available was selected.
Figure 1."
339,"3/28/23, 12:05 AM
Sync Metadata To PDM
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/metadata_to_pdm_sync_t.htm
1/1
2022.2
Sync Metadata To PDM
Sync PDM metadata (PDM PID, PDM Thickness, PDM Material, and PDM MID) based on a
selected part or part's metadata (PID, Thickness, Material, MID).
In the Part Browser, right-click on a part or parts and select Representations  > (and then) Sync Metadata from the
context menu."
340,"context menu.
*When a part has multiple properties, only the first property will display in the PID PDM field when you select Sync
Metadata.
When Material is not mentioned in PDM metadata, material is created by default with MID."
341,"3/28/23, 12:02 AM
Transform Parts Assemblies and Parts
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/part_assemblies_and_parts_translate_t.htm
1/1
2022.2
Transform Parts Assemblies and Parts
Translate, rotate, reflect, scale, and position selected parts and part assemblies.
1. In the Part Browser, right-click on a part or a part assembly and select Transform from the context menu.
2. In the Action field, select an action to perform on your selection."
342,3. Define any relevant parameters and then click Apply.
343,"3/28/23, 12:05 AM
Unload Representations
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/representation_unload_t.htm
1/1
2022.2
Unload Representations
Unload part representations from a session.
1. In the Part Browser, right-click on the model, part assemblies, or parts and select Representation  > (and
then) Unload from the context menu.
2. In the Confirm Unload Representation dialog, click Yes to unload the selected representations.
Figure 1."
344,"3/28/23, 12:05 AM
Update Metadata From PDM
https://help.altair.com/hwdesktop/hwx/topics/pre_processing/model_build_and_assembly/metadata_from_pdm_update_t.htm
1/1
2022.2
Update Metadata From PDM
1. In the Part Browser, right-click on a part or parts to update and select Representations  > (and then) Update
from the context menu.
2. Update metadata.
Rename the selected parts or part's component, or create if it does not already exist.
Create a material based on PDM Material and PDM MID."
345,"If a material of the given ID already exists, then it will not be overwritten or recreated in order to avoid
overwriting any existing material properties.
Only linear attributes are updated. Default steel attributes are used with the following unit system:
millimeter, second, tonne, and Newton.
Create a property based on PDM PID and PDM Thickness*.
If a property of the given PID already exists, its thickness will be updated based on PDM Thickness;"
346,"however, the existing property will not be recreated. Only relevant metadata will be updated in order to
avoid overwriting any existing property card values.
Note:  *If the PDM MeshFlag attribute is set to SMT (Solid Mesh Tetra) or SMH (Solid Mesh Hexa), than a
solid card image will be assigned to the property."
